Year,Production,Captures,Fish-Consumption
1964,0,2800.000000,12.500000
1965,0,3000.000000,11.820000
1966,0,3000.000000,11.040000
1967,0,3000.000000,11.300000
1968,0,3300.000000,10.300000
1969,0,4000.000000,10.160000
1961,114.000000,224801.000000,2.420000
1962,120.000000,220180.000000,2.330000
1963,120.000000,245480.000000,2.860000
1964,80.000000,250020.000000,2.910000
1965,80.000000,259620.000000,3.130000
1966,100.000000,291500.000000,3.040000
1967,150.000000,356550.000000,3.590000
1968,150.000000,366650.000000,3.450000
1969,150.000000,354250.000000,3.400000
1970,540.000000,384528.000000,3.710000
1971,660.000000,422925.000000,4.110000
1972,709.000000,458147.000000,4.140000
1973,1984.000000,477730.000000,4.320000
1974,1826.000000,441879.000000,4.190000
1975,2840.000000,497173.000000,4.510000
1976,2486.000000,538670.000000,4.160000
1977,2960.000000,578289.000000,3.990000
1978,4841.000000,826585.000000,6.950000
1979,6766.000000,1018607.000000,8.510000
1980,8626.000000,1276487.000000,10.050000
1981,11089.000000,1629058.000000,13.430000
1982,12512.000000,1422637.000000,11.570000
1983,13679.000000,1062998.750000,9.150000
1984,10465.000000,1127538.875000,9.760000
1985,11230.000000,1245082.250000,9.500000
1986,13523.000000,1343933.750000,9.640000
1987,15907.000000,1449654.750000,10.350000
1988,17121.000000,1377858.500000,10.560000
1989,18249.000000,1502265.750000,10.590000
1990,22348.000000,1424798.875000,12.270000
1991,24972.000000,1428316.875000,11.500000
1992,26576.000000,1219951.500000,10.720000
1993,28068.000000,1164911.625000,10.490000
1994,31667.000000,1230374.750000,10.940000
1995,25580.000000,1380516.375000,9.670000
1996,31339.000000,1500101.500000,10.420000
1997,39500.000000,1533101.375000,11.260000
1998,41068.000000,1193486.250000,9.230000
1999,48443.000000,1238933.500000,9.170000
2000,53918.000000,1351027.375000,9.610000
2001,76063.000000,1449527.500000,9.710000
2002,73670.000000,1482727.875000,10.260000
2003,84470.000000,1387506.000000,9.960000
2004,104348.000000,1289765.375000,10.180000
2005,133131.000000,1325938.500000,11.090000
2006,154451.000000,1368697.250000,11.700000
2007,140062.250000,1475206.500000,12.300000
2008,159309.046875,1587709.625000,12.520000
2009,156956.640625,1619877.875000,11.710000
2010,126238.000000,1528285.000000,12.130000
2011,137128.000000,1571844.625000,10.720000
2012,143746.640625,1582514.250000,10.590000
2013,111499.750000,1627718.125000,10.460000
2014,194229.750000,1531398.625000,14.380000
2015,211621.640625,1480859.000000,14.890000
2016,221327.453125,1526107.250000,15.620000
2017,243307.328125,1640382.500000,14.380000
1992,2935.000000,124.000000,0.700000
1993,2275.000000,90.000000,0.540000
1994,1212.000000,118.000000,2.270000
1995,1401.000000,128.000000,2.190000
1996,1067.000000,26.000000,3.970000
1997,1202.000000,26.000000,3.200000
1998,1129.000000,19.000000,3.870000
1999,815.000000,9.000000,3.030000
2000,1710.000000,25.000000,4.280000
2001,1709.000000,28.000000,6.910000
2002,2335.000000,38.000000,7.300000
2003,3408.000000,58.000000,7.610000
2004,5650.000000,85.000000,10.090000
2005,6300.000000,56.000000,12.120000
2006,6800.000000,51.000000,11.960000
2007,7500.000000,26.000000,12.090000
2008,7800.000000,36.000000,15.770000
2009,8200.000000,26.000000,13.670000
2010,8800.000000,44.000000,13.150000
2011,9000.000000,50.000000,12.720000
2012,9080.000000,50.000000,12.830000
2013,9080.000000,50.000000,12.930000
2014,11000.000000,50.000000,12.090000
2015,11166.049805,50.000000,10.010000
2016,12011.400391,50.000000,11.210000
2017,12083.000000,50.000000,11.580000
1961,0,250.000000,0.250000
1962,0,250.000000,0.250000
1963,0,280.000000,0.270000
1964,0,280.000000,0.260000
1965,0,290.000000,0.260000
1966,0,290.000000,0.360000
1967,0,290.000000,0.360000
1968,0,300.000000,0.360000
1969,0,300.000000,0.360000
1970,0,300.000000,0.400000
1971,0,300.000000,0.380000
1972,0,300.000000,0.320000
1973,0,300.000000,0.390000
1974,0,300.000000,0.420000
1975,0,300.000000,0.680000
1976,0,300.000000,1.930000
1977,0,265.000000,0.840000
1978,0,494.000000,1.400000
1979,0,537.000000,1.410000
1980,0,346.000000,1.200000
1981,0,262.000000,0.990000
1982,0,184.000000,0.770000
1983,0,347.000000,0.920000
1984,0,370.000000,1.190000
1985,0,374.000000,0.950000
1986,0,412.000000,1.400000
1987,0,383.000000,1.190000
1988,0,281.000000,1.100000
1989,0,254.000000,0.980000
1990,0,124.000000,0.900000
1991,0,100.000000,0.050000
1992,0,120.000000,0.050000
1993,0,165.000000,0.100000
1994,0,184.000000,0.080000
1995,0,158.000000,0.060000
1996,0,221.000000,0.040000
1997,0,180.000000,0.080000
1998,0,311.000000,0.020000
1999,0,524.000000,0.040000
2000,0,425.000000,0.230000
2001,0,290.000000,0.400000
2002,0,263.000000,0.270000
2003,0,382.000000,0.300000
2004,0,305.000000,0.180000
2005,0,366.000000,0.220000
2006,0,326.000000,0.200000
2007,0,185.000000,0.450000
2008,0,88.000000,0.520000
2009,0,90.000000,0.400000
2010,0,100.000000,0.520000
2011,0,80.000000,0.700000
2012,0,61.000000,0.690000
2013,0,55.000000,0.680000
2014,0,49.000000,0.780000
2015,0,63.000000,0.480000
2016,0,15.000000,0.490000
2017,0,22.000000,0.480000
2006,354.000000,1524.800049,8.230000
2007,361.000000,1131.000000,9.860000
2008,614.000000,1680.000000,11.480000
2009,565.000000,1661.199951,10.650000
2010,740.000000,1345.400024,10.680000
2011,840.000000,1517.599976,11.440000
2012,811.000000,1390.599976,11.090000
2013,811.000000,1580.500000,12.220000
2014,859.000000,1556.400024,11.920000
2015,813.000000,1486.800049,12.030000
2016,929.000000,1595.000000,13.370000
2017,1022.000000,1079.699951,14.060000
1961,0.000000,176681.000000,1.160000
1962,0.000000,171949.000000,1.440000
1963,0.000000,180535.000000,2.050000
1964,0.000000,208582.000000,2.160000
1965,0.000000,225486.000000,2.420000
1966,4.000000,318580.000000,2.040000
1967,10.000000,273356.000000,1.830000
1968,16.000000,231475.000000,1.770000
1969,22.000000,233697.000000,2.340000
1970,28.000000,258177.000000,2.300000
1971,35.000000,234784.000000,4.800000
1972,41.000000,275036.000000,6.100000
1973,47.000000,399681.000000,4.700000
1974,53.000000,288681.000000,4.400000
1975,59.000000,230466.000000,3.440000
1976,65.000000,288930.000000,4.590000
1977,76.000000,265361.000000,4.970000
1978,85.000000,298072.093750,6.450000
1979,91.000000,290355.687500,6.980000
1980,98.000000,335327.593750,7.550000
1981,105.000000,395626.000000,7.630000
1982,117.000000,369420.000000,7.660000
1983,128.000000,459245.000000,7.710000
1984,180.000000,472646.093750,7.550000
1985,160.000000,478155.406250,9.260000
1986,148.000000,600413.000000,9.870000
1987,154.000000,499174.187500,8.080000
1988,158.000000,556290.375000,7.240000
1989,159.000000,526948.625000,6.810000
1990,415.000000,574947.312500,7.650000
1991,659.000000,603392.000000,7.230000
1992,741.000000,558729.125000,9.020000
1993,1193.000000,631623.375000,7.880000
1994,1463.000000,759687.187500,9.000000
1995,2072.000000,856811.812500,7.690000
1996,2084.000000,647629.000000,6.450000
1997,2329.000000,791389.625000,7.300000
1998,2161.000000,714037.125000,7.100000
1999,2793.000000,746209.250000,7.870000
2000,1889.000000,914824.187500,8.100000
2001,1403.000000,1106101.875000,8.400000
2002,1670.000000,969539.625000,9.700000
2003,1538.000000,929778.625000,10.620000
2004,1718.000000,931280.687500,10.660000
2005,2257.000000,1039210.000000,12.670000
2006,1161.000000,891750.625000,12.000000
2007,1636.000000,891845.500000,11.380000
2008,579.000000,1006167.687500,11.350000
2009,657.000000,1175436.500000,12.760000
2010,742.119995,1143652.125000,14.710000
2011,617.000000,978737.375000,14.380000
2012,692.500000,1180170.375000,17.340000
2013,988.000000,1275508.750000,18.070000
2014,1189.000000,1375097.000000,17.040000
2015,1050.000000,1384017.625000,20.200000
2016,1150.099976,1472314.375000,20.350000
2017,1270.010010,1402130.750000,19.470000
1970,0.000000,20100.000000,4.930000
1971,0.000000,22900.000000,4.980000
1972,0.000000,22900.000000,4.180000
1973,0.000000,26300.000000,4.070000
1974,0.000000,28660.000000,3.370000
1975,0.000000,25490.000000,2.800000
1976,0.000000,27900.000000,3.080000
1977,0.000000,26950.000000,2.760000
1978,0.000000,25940.000000,3.120000
1979,0.000000,28630.000000,3.640000
1980,0.000000,33850.000000,3.670000
1981,0.000000,40630.000000,3.430000
1982,0.000000,38180.000000,3.730000
1983,0.000000,40940.000000,4.200000
1984,0.000000,34947.000000,3.430000
1985,0.000000,36326.000000,3.200000
1986,5.000000,42678.000000,3.840000
1987,17.000000,40788.000000,3.760000
1988,20.000000,36433.000000,3.610000
1989,20.000000,31167.000000,2.820000
1990,15.000000,35182.000000,2.970000
1991,15.000000,29820.000000,2.360000
1992,12.000000,27117.000000,2.190000
1993,10.000000,26479.000000,1.510000
1994,116.000000,24704.000000,1.340000
1995,36.000000,30396.000000,1.490000
1996,4.000000,38749.000000,1.970000
1997,0.000000,43139.000000,1.710000
1998,0.000000,36263.000000,1.290000
1999,0.000000,38611.000000,1.320000
2000,0.000000,42248.000000,1.900000
2001,0.000000,37033.000000,1.630000
2002,2247.000000,45507.000000,1.630000
2003,5639.000000,93034.000000,4.610000
2004,1366.000000,90588.000000,4.430000
2005,1782.000000,85319.000000,4.500000
2006,1198.000000,95903.000000,5.070000
2007,1528.000000,92802.000000,4.380000
2008,1392.000000,122221.000000,5.780000
2009,720.000000,150780.000000,6.900000
2010,864.000000,166004.000000,7.260000
2011,796.000000,212338.000000,8.470000
2012,604.000000,217930.000000,8.260000
2013,721.000000,244078.000000,8.060000
2014,1179.000000,263804.000000,10.900000
2015,1133.000000,297878.000000,12.040000
2016,1180.000000,328607.000000,11.800000
2017,1835.000000,413429.000000,11.460000
1961,0,12800.000000,3.990000
1962,0,12800.000000,3.950000
1963,0,13500.000000,3.820000
1964,0,13900.000000,3.830000
1965,0,16200.000000,4.150000
1966,0,17300.000000,4.360000
1967,0,17000.000000,4.460000
1968,0,17700.000000,5.050000
1969,0,19000.000000,5.270000
1961,110.000000,360000.000000,15.120000
1962,140.000000,360000.000000,14.690000
1963,180.000000,360000.000000,14.180000
1964,230.000000,360000.000000,13.730000
1965,290.000000,360000.000000,13.330000
1966,350.000000,360000.000000,12.690000
1967,430.000000,380700.000000,13.150000
1968,520.000000,396100.000000,13.350000
1969,620.000000,413900.000000,13.620000
1970,730.000000,431670.000000,13.850000
1971,860.000000,441840.000000,13.830000
1972,1000.000000,452300.000000,13.830000
1973,1160.000000,462240.000000,13.800000
1974,1330.000000,432510.000000,12.620000
1975,1520.000000,483620.000000,13.770000
1976,1730.000000,499830.000000,13.880000
1977,1970.000000,516730.000000,14.010000
1978,2220.000000,537470.000000,14.210000
1979,2500.000000,561570.000000,14.480000
1980,2790.000000,577220.000000,14.490000
1981,3120.000000,591420.000000,14.470000
1982,3460.000000,580950.000000,13.840000
1983,3840.000000,583710.000000,13.560000
1984,3951.000000,609740.000000,13.980000
1985,5054.000000,643750.000000,14.510000
1986,5805.000000,680718.000000,15.580000
1987,5493.000000,680371.000000,14.770000
1988,5673.000000,698874.000000,14.920000
1989,6947.000000,726816.000000,15.740000
1990,7087.000000,736731.000000,15.160000
1991,8822.000000,726672.000000,14.550000
1992,25954.000000,731544.000000,14.820000
1993,51676.000000,739702.000000,14.460000
1994,64584.000000,746241.000000,14.620000
1995,71700.000000,751710.000000,13.360000
1996,71508.000000,602280.000000,11.080000
1997,82740.000000,780800.000000,13.930000
1998,81968.000000,830650.000000,14.470000
1999,91114.000000,920010.000000,13.520000
2000,98912.000000,1093200.000000,17.560000
2001,121266.000000,1187880.000000,18.670000
2002,190120.000000,1284340.000000,19.900000
2003,252010.000000,1343860.000000,20.500000
2004,400360.000000,1586600.000000,27.610000
2005,485220.000000,1732250.000000,27.430000
2006,574990.000000,1823450.000000,33.740000
2007,604660.000000,1907750.000000,38.100000
2008,675064.000000,1907010.000000,43.100000
2009,779296.375000,1892600.000000,47.120000
2010,852791.000000,1961150.000000,50.490000
2011,819156.375000,1975920.000000,55.330000
2012,888369.000000,1962231.000000,54.860000
2013,930780.000000,1919001.000000,54.390000
2014,964255.812500,1970550.000000,45.810000
2015,999630.000000,1970470.000000,46.780000
2016,1017644.312500,2072390.000000,47.620000
2017,1048863.250000,2155440.000000,47.320000
1984,0.000000,12900.000000,10.790000
1985,0.000000,13700.000000,10.620000
1986,0.000000,14923.000000,10.650000
1987,0.000000,32437.000000,10.450000
1988,0.000000,33395.000000,9.510000
1989,0.000000,21225.000000,9.720000
1990,20.000000,280007.000000,10.210000
1991,20.000000,226330.000000,10.230000
1992,22.000000,679782.000000,10.920000
1993,57.000000,826288.000000,11.850000
1994,66.000000,687504.000000,11.310000
1995,67.000000,591597.000000,13.310000
1996,67.000000,539788.000000,13.310000
1997,62.000000,539970.000000,13.220000
1998,62.000000,638256.000000,13.460000
1999,65.000000,606021.000000,13.030000
2000,70.000000,632532.000000,13.030000
2001,70.000000,593000.000000,12.930000
2002,88.000000,663738.000000,12.670000
2003,142.000000,672207.000000,13.940000
2004,192.000000,603170.000000,14.030000
2005,192.000000,618562.000000,14.020000
2006,273.500000,592935.000000,14.340000
2007,360.500000,448061.000000,14.330000
2008,605.599976,419937.000000,12.700000
2009,665.599976,426850.000000,13.360000
2010,695.640015,429705.000000,13.080000
2011,532.130005,457463.000000,11.850000
2012,679.350037,528079.000000,11.640000
2013,671.559998,542442.000000,11.410000
2014,647.339966,473026.000000,12.220000
2015,625.729980,546920.000000,12.000000
2016,605.200012,536903.000000,11.780000
2017,586.929993,512116.000000,11.560000
1961,0,0.000000,9.400000
1962,0,0.000000,11.370000
1963,0,0.000000,9.090000
1964,0,0.000000,7.520000
1965,0,0.000000,7.320000
1966,0,5000.000000,7.140000
1967,0,5000.000000,6.950000
1968,0,5000.000000,6.780000
1969,0,5000.000000,6.600000
1970,0,6500.000000,8.330000
1971,0,6500.000000,8.080000
1972,0,6500.000000,7.830000
1973,0,6500.000000,7.590000
1974,0,6550.000000,7.430000
1975,0,7050.000000,7.780000
1976,0,7850.000000,8.460000
1977,0,8750.000000,9.210000
1978,0,9050.000000,9.320000
1979,0,9750.000000,9.840000
1980,0,10250.000000,9.870000
1981,0,10850.000000,10.010000
1982,0,11650.000000,10.080000
1983,0,12100.000000,10.490000
1961,0.000000,1500.000000,0.150000
1962,0.000000,1500.000000,0.150000
1963,0.000000,1500.000000,0.150000
1964,0.000000,1600.000000,0.160000
1965,0.000000,1600.000000,0.150000
1966,3.000000,1600.000000,0.150000
1967,9.000000,1800.000000,0.170000
1968,18.000000,1800.000000,0.160000
1969,26.000000,1900.000000,0.170000
1970,68.000000,1832.000000,0.160000
1971,118.000000,1982.000000,0.180000
1972,197.000000,2003.000000,0.180000
1973,314.000000,1886.000000,0.180000
1974,401.000000,1799.000000,0.170000
1975,515.000000,1985.000000,0.190000
1976,662.000000,2138.000000,0.210000
1977,811.000000,2189.000000,0.220000
1978,985.000000,2315.000000,0.240000
1979,1192.000000,2308.000000,0.250000
1980,1433.000000,2221.000000,0.250000
1981,1714.000000,2154.000000,0.260000
1982,2041.000000,2359.000000,0.290000
1983,2271.000000,2429.000000,0.300000
1984,1997.000000,2863.000000,0.310000
1985,3265.000000,5811.000000,0.600000
1986,4162.000000,5281.000000,0.560000
1987,5435.000000,5281.000000,0.630000
1988,5125.000000,6975.000000,0.710000
1989,6836.000000,5686.000000,0.720000
1990,9258.000000,5288.000000,0.810000
1991,10314.000000,5281.000000,0.840000
1992,10645.000000,5895.000000,0.870000
1993,9532.000000,7418.000000,0.870000
1994,9663.000000,7340.000000,0.850000
1995,9918.000000,11230.000000,1.030000
1996,10649.000000,11230.000000,1.060000
1997,11977.000000,11230.000000,1.080000
1998,12866.000000,12000.000000,1.120000
1999,13028.000000,12752.000000,1.140000
2000,15023.000000,16700.000000,1.380000
2001,16570.000000,16700.000000,1.420000
2002,17100.000000,17900.000000,1.460000
2003,17680.000000,18888.000000,1.520000
2004,20000.000000,19947.000000,1.620000
2005,22480.000000,19983.000000,1.690000
2006,25409.000000,20016.000000,1.810000
2007,26679.000000,20100.000000,1.860000
2008,27250.000000,21500.000000,1.960000
2009,26730.000000,21500.000000,2.010000
2010,28230.000000,21500.000000,2.020000
2011,30950.000000,21500.000000,2.220000
2012,34500.000000,21500.000000,2.200000
2013,36020.000000,21500.000000,2.170000
2014,43400.000000,21500.000000,2.760000
2015,48000.000000,21500.000000,2.890000
2016,49043.000000,21500.000000,2.870000
2017,56157.101562,21000.000000,2.830000
1961,85400.000000,262912.000000,10.780000
1962,96500.000000,226328.000000,10.120000
1963,89700.000000,272601.000000,13.100000
1964,115800.000000,273482.000000,13.360000
1965,110500.000000,266700.000000,12.360000
1966,92400.000000,260600.000000,13.350000
1967,85600.000000,228900.000000,12.560000
1968,113600.000000,209700.000000,12.480000
1969,105900.000000,217300.000000,13.510000
1970,86000.000000,214800.000000,13.430000
1971,95700.000000,225500.000000,13.090000
1972,116200.000000,232100.000000,12.880000
1973,113000.000000,230736.000000,12.340000
1974,98719.000000,227142.000000,13.050000
1975,112136.000000,238422.000000,13.110000
1976,73330.000000,211669.000000,11.030000
1977,109378.000000,203716.000000,11.570000
1978,118535.000000,205951.000000,11.250000
1979,97494.000000,226279.000000,9.760000
1980,77052.000000,263460.000000,9.800000
1981,109548.000000,370224.000000,13.680000
1982,130371.000000,414496.000000,13.390000
1983,119793.000000,442196.000000,14.070000
1984,60319.000000,435742.000000,12.430000
1985,116547.000000,438364.000000,13.020000
1986,86496.000000,416381.000000,10.720000
1987,99567.000000,412213.000000,12.030000
1988,79163.000000,397246.000000,12.730000
1989,108877.000000,421351.000000,13.850000
1990,100997.000000,406244.000000,10.730000
1991,51648.000000,407166.000000,10.800000
1992,54105.000000,433066.000000,13.340000
1993,71125.000000,461777.000000,13.430000
1994,109379.000000,420170.000000,13.900000
1995,83938.000000,438104.000000,17.370000
1996,99871.000000,410846.000000,16.840000
1997,98210.000000,451848.000000,15.310000
1998,120094.000000,536658.000000,22.260000
1999,108760.000000,514611.000000,22.220000
2000,75231.000000,495776.000000,21.630000
2001,57042.000000,518163.000000,22.450000
2002,54429.000000,464036.000000,19.940000
2003,66540.000000,526281.000000,18.900000
2004,78598.000000,521736.000000,20.370000
2005,71370.000000,555756.000000,20.460000
2006,45553.000000,513331.000000,21.290000
2007,56841.000000,487765.000000,20.950000
2008,46895.699219,440291.000000,21.400000
2009,55640.597656,386942.000000,22.680000
2010,67040.101562,434457.000000,23.370000
2011,43894.898438,370096.000000,22.360000
2012,46224.398438,347265.000000,23.110000
2013,46620.000000,327437.000000,22.110000
2014,63084.000000,371369.000000,21.930000
2015,62795.000000,384476.000000,21.870000
2016,62185.000000,370249.000000,21.820000
2017,52185.000000,500194.000000,21.770000
1961,0.000000,400.000000,4.940000
1962,0.000000,800.000000,9.640000
1963,0.000000,1200.000000,13.950000
1964,0.000000,1000.000000,10.110000
1965,0.000000,1000.000000,9.890000
1966,0.000000,900.000000,8.510000
1967,0.000000,500.000000,5.210000
1968,0.000000,500.000000,5.050000
1969,0.000000,500.000000,4.950000
1970,0.000000,500.000000,4.760000
1971,0.000000,500.000000,4.590000
1972,0.000000,500.000000,4.390000
1973,0.000000,800.000000,6.720000
1974,0.000000,868.000000,7.000000
1975,0.000000,973.000000,6.590000
1976,0.000000,883.000000,20.210000
1977,0.000000,3042.000000,20.480000
1978,0.000000,2963.000000,13.860000
1979,0.000000,2629.000000,16.820000
1980,0.000000,3349.000000,21.990000
1981,0.000000,2448.000000,17.920000
1982,0.000000,3384.000000,20.570000
1983,16.000000,2958.000000,18.120000
1984,51.000000,3670.000000,16.700000
1985,87.000000,3358.000000,17.880000
1986,59.000000,4459.000000,19.540000
1987,88.000000,5243.000000,23.770000
1988,218.000000,3962.000000,17.900000
1989,389.000000,3230.000000,20.780000
1990,631.000000,4927.000000,24.260000
1991,754.000000,4309.000000,23.300000
1992,847.000000,3437.000000,20.600000
1993,717.000000,2904.000000,19.090000
1994,780.000000,3459.000000,21.940000
1995,939.000000,2894.000000,20.460000
1996,1061.000000,3195.399902,23.800000
1997,1152.000000,2562.699951,21.510000
1998,1596.000000,3256.300049,24.990000
1999,1850.000000,3250.100098,22.930000
2000,1765.000000,3482.399902,24.170000
2001,1893.000000,3499.000000,25.280000
2002,1918.000000,3457.899902,21.950000
2003,1784.000000,3552.500000,20.730000
2004,2290.000000,3853.000000,21.930000
2005,2533.000000,3467.000000,21.750000
2006,2365.000000,3333.000000,23.660000
2007,1923.000000,3704.699951,24.280000
2008,2106.000000,3919.000000,26.760000
2009,1923.000000,3862.000000,25.390000
2010,1223.000000,4027.000000,26.210000
2011,1564.000000,3897.000000,27.780000
2012,1666.000000,3790.000000,27.450000
2013,1596.000000,3869.000000,27.130000
2014,1659.000000,4063.000000,24.640000
2015,1256.000000,4004.000000,24.330000
2016,1588.250000,3822.000000,24.060000
2017,1458.500000,3673.000000,23.800000
1961,1000.000000,50215.000000,20.600000
1962,2600.000000,47250.000000,20.070000
1963,1900.000000,48269.000000,19.200000
1964,1900.000000,42796.000000,17.560000
1965,2400.000000,46607.000000,18.270000
1966,2300.000000,54118.000000,20.020000
1967,1800.000000,59171.000000,19.780000
1968,1800.000000,57851.000000,17.360000
1969,1300.000000,49243.000000,14.240000
1970,1400.000000,58803.000000,16.080000
1971,1900.000000,64900.000000,17.520000
1972,2900.000000,56168.000000,12.150000
1973,2700.000000,64184.000000,16.080000
1974,2538.000000,67502.000000,15.400000
1975,2071.000000,63005.000000,15.140000
1976,2658.000000,68979.000000,14.890000
1977,1403.000000,77826.000000,15.430000
1978,1838.000000,97889.000000,18.080000
1979,2783.000000,117386.000000,13.910000
1980,3220.000000,154365.000000,14.500000
1981,2998.000000,167304.000000,11.450000
1982,6533.000000,169149.000000,15.210000
1983,9720.000000,195627.000000,16.260000
1984,10945.000000,208002.000000,16.850000
1985,11835.000000,202984.000000,13.870000
1986,16977.000000,208170.000000,12.280000
1987,19366.000000,240978.000000,19.350000
1988,27751.000000,276817.000000,13.360000
1989,26985.000000,316147.000000,20.470000
1990,28600.000000,351706.000000,22.680000
1991,48700.000000,386324.000000,20.300000
1992,51500.000000,470274.000000,20.460000
1993,52501.000000,433055.000000,19.820000
1994,51256.000000,452612.000000,20.930000
1995,70391.000000,556751.000000,26.840000
1996,74800.000000,425444.000000,20.160000
1997,76850.000000,648926.000000,26.650000
1998,93807.000000,648045.125000,25.550000
1999,91650.000000,600197.000000,23.620000
2000,85640.000000,553473.000000,22.560000
2001,76024.000000,569855.000000,27.230000
2002,86583.000000,588662.000000,26.060000
2003,84641.000000,550962.000000,26.130000
2004,92220.000000,546103.000000,26.900000
2005,105302.000000,545472.000000,27.390000
2006,107524.000000,476809.000000,24.830000
2007,111908.000000,494947.000000,28.360000
2008,112358.000000,452645.312500,26.610000
2009,104958.000000,440033.406250,25.530000
2010,110592.000000,436758.375000,25.930000
2011,117266.000000,430621.000000,25.310000
2012,100161.000000,442222.500000,24.310000
2013,97123.000000,444368.250000,24.920000
2014,109873.851562,443107.156250,24.420000
2015,91275.296875,433774.875000,24.180000
2016,109016.203125,425058.000000,23.740000
2017,116530.000000,431784.406250,24.730000
1970,0.000000,9800.000000,2.100000
1971,0.000000,9400.000000,1.880000
1972,0.000000,11200.000000,2.000000
1973,0.000000,13900.000000,3.040000
1974,0.000000,8689.000000,1.210000
1975,0.000000,10778.000000,1.530000
1976,0.000000,10513.000000,1.410000
1977,0.000000,13914.000000,2.370000
1978,0.000000,15900.000000,3.200000
1979,0.000000,9121.000000,1.220000
1980,0.000000,6996.000000,0.850000
1981,0.000000,5944.000000,0.630000
1982,0.000000,5000.000000,0.950000
1983,17.000000,4548.000000,1.000000
1984,17.000000,4339.000000,0.820000
1985,27.000000,4164.000000,0.660000
1986,36.000000,2465.000000,0.350000
1987,48.000000,4983.000000,0.930000
1988,74.000000,4654.000000,0.790000
1989,74.000000,4582.000000,0.600000
1990,74.000000,3088.000000,0.360000
1991,74.000000,20696.000000,1.010000
1992,60.000000,27155.000000,1.310000
1993,326.000000,17849.000000,1.050000
1994,1068.000000,19572.000000,0.660000
1995,2310.000000,13917.000000,0.820000
1996,2504.000000,24515.000000,1.240000
1997,3486.000000,15527.000000,1.190000
1998,4790.000000,19111.000000,2.610000
1999,4205.000000,20087.000000,2.830000
2000,5435.000000,28959.000000,3.080000
2001,5750.000000,20033.000000,3.600000
2002,6089.000000,19558.000000,3.640000
2003,7005.000000,15654.000000,2.650000
2004,7880.000000,19668.000000,2.520000
2005,9983.000000,28239.000000,4.050000
2006,11220.000000,32198.000000,5.010000
2007,11533.000000,27316.000000,4.190000
2008,16078.000000,31446.000000,4.580000
2009,18943.000000,37853.000000,5.530000
2010,16972.000000,40978.000000,5.020000
2011,15766.000000,33527.000000,4.890000
2012,24351.000000,33784.000000,4.820000
2013,26406.900391,40979.000000,4.750000
2014,30566.000000,54279.000000,6.410000
2015,24536.000000,41534.000000,5.780000
2016,21182.000000,45023.000000,6.600000
2017,24899.000000,50982.000000,6.510000
1961,0,4000.000000,2.350000
1962,0,4000.000000,1.790000
1963,0,5000.000000,2.250000
1964,0,5000.000000,2.040000
1965,0,5600.000000,2.650000
1966,0,7000.000000,2.660000
1967,0,8000.000000,2.830000
1968,0,8700.000000,2.800000
1969,0,9500.000000,2.060000
1984,9.000000,2991.000000,0.500000
1985,7.000000,1993.000000,0.340000
1986,8.000000,2337.000000,0.450000
1987,14.000000,2269.000000,0.460000
1988,20.000000,2479.000000,0.440000
1989,19.000000,4722.000000,0.910000
1990,36.000000,3318.000000,0.590000
1991,21.000000,3124.000000,0.600000
1992,8.000000,2456.000000,0.420000
1993,10.000000,2162.000000,0.270000
1994,17.000000,2516.000000,0.320000
1995,35.000000,3616.000000,0.480000
1996,11.000000,4156.000000,0.530000
1997,13.000000,6328.000000,0.770000
1998,12.000000,7013.000000,0.710000
1999,14.000000,11000.000000,0.780000
2000,15.000000,16250.000000,1.230000
2001,21.000000,20800.000000,0.630000
2002,40.000000,23560.000000,0.420000
2003,40.000000,55860.000000,3.440000
2004,40.000000,51466.000000,3.400000
2005,40.000000,50018.000000,3.490000
2006,40.000000,29835.000000,2.240000
2007,40.000000,29728.000000,2.170000
2008,40.000000,29960.000000,2.160000
2009,70.000000,29884.000000,2.150000
2010,70.000000,40000.000000,2.720000
2011,85.000000,53173.000000,3.300000
2012,100.000000,46500.000000,2.860000
2013,200.000000,45000.000000,2.690000
2014,329.000000,47000.000000,2.640000
2015,300.000000,27000.000000,1.770000
2016,300.000000,34592.000000,2.100000
2017,350.000000,25195.000000,2.030000
1961,0,4200.000000,0.060000
1962,0,6000.000000,0.470000
1963,0,9000.000000,1.720000
1964,0,6300.000000,1.350000
1965,0,5000.000000,1.110000
1966,0,5000.000000,0.870000
1967,0,3700.000000,0.530000
1968,0,4300.000000,0.660000
1969,0,3000.000000,0.220000
1970,0,2400.000000,0.110000
1971,0,5400.000000,0.150000
1972,0,16400.000000,2.220000
1973,0,16200.000000,2.040000
1974,0,15050.000000,1.580000
1975,0,9142.000000,1.160000
1976,0,4715.000000,0.910000
1977,0,7372.000000,0.700000
1978,0,8783.000000,1.470000
1979,0,8934.000000,0.420000
1980,0,8892.000000,1.590000
1981,0,8208.000000,1.540000
1982,0,6840.000000,1.220000
1983,0,3251.000000,0.550000
1961,2173.000000,52837.000000,3.450000
1962,2361.000000,62869.000000,3.200000
1963,2547.000000,63703.000000,4.270000
1964,2730.000000,82740.000000,5.050000
1965,2904.000000,94376.000000,4.650000
1966,3084.000000,107016.000000,4.610000
1967,3265.000000,116155.000000,4.310000
1968,3434.000000,116696.000000,3.330000
1969,3613.000000,112237.000000,3.150000
1970,3809.000000,152090.000000,3.830000
