Production,Captures,Fish-Consumption,Price
1027951.500000,3738956.500000,48.600000,3738956.5
1021848.562500,3734200.500000,48.730000,3734200.5
1105651.625000,3501171.750000,47.320000,3501171.75
1068034.500000,3283773.500000,45.080000,3283773.5
1023192.187500,3278874.000000,45.490000,3278874
15.000000,19.000000,3.620000,19
15.000000,17.000000,4.020000,17
30.000000,102.000000,3.970000,102
45.000000,152.000000,5.280000,152
65.000000,202.000000,3.130000,202
70.000000,252.000000,5.120000,252
70.000000,302.000000,2.890000,302
55.000000,352.000000,3.070000,352
60.000000,352.000000,2.970000,352
20.000000,370.000000,3.260000,370
22.000000,380.000000,3.040000,380
60.000000,395.000000,3.950000,395
86.000000,410.000000,3.720000,410
170.000000,425.000000,4.630000,425
181.000000,440.000000,5.310000,440
200.000000,450.000000,3.950000,450
293.000000,470.000000,4.590000,470
515.000000,510.000000,4.080000,510
569.000000,550.000000,3.960000,550
540.000000,520.000000,4.500000,520
515.000000,526.000000,4.810000,526
650.000000,481.000000,4.810000,481
487.000000,494.000000,5.660000,494
561.000000,510.000000,5.010000,510
560.000000,497.000000,5.890000,497
509.000000,506.000000,6.000000,506
540.000000,500.000000,7.230000,500
440.000000,569.000000,6.940000,569
541.000000,486.000000,6.720000,486
575.000000,500.000000,5.710000,500
600.000000,648.000000,5.480000,648
720.000000,760.000000,5.280000,760
885.000000,873.000000,5.620000,873
885.000000,873.000000,5.800000,873
885.000000,873.000000,6.010000,873
885.000000,873.000000,5.870000,873
0,100.000000,1.650000,100
0,200.000000,1.630000,200
0,200.000000,1.880000,200
0,200.000000,1.610000,200
0,200.000000,1.680000,200
0,200.000000,1.350000,200
0,100.000000,1.020000,100
0,100.000000,1.150000,100
0,100.000000,1.380000,100
0,100.000000,1.270000,100
0,200.000000,1.840000,200
0,100.000000,1.410000,100
0,100.000000,2.270000,100
0,92.000000,2.640000,92
0,65.000000,2.550000,65
0,49.000000,2.380000,49
0,31.000000,2.990000,31
0,31.000000,3.250000,31
0,36.000000,2.770000,36
0,56.000000,3.230000,56
0,35.000000,3.110000,35
3379.000000,65124.000000,4.260000,65124
2928.000000,56700.000000,3.740000,56700
1161.000000,46433.000000,2.550000,46433
1948.000000,48402.000000,2.370000,48402
1682.000000,44273.000000,2.890000,44273
1921.000000,31826.000000,1.780000,31826
1106.000000,25000.000000,1.540000,25000
1193.000000,36170.000000,2.830000,36170
813.000000,36620.000000,3.920000,36620
309.000000,22960.000000,3.120000,22960
778.000000,24668.000000,2.900000,24668
820.000000,25195.000000,2.530000,25195
188.199997,33306.000000,2.540000,33306
123.000000,37621.000000,3.220000,37621
256.000000,30045.000000,3.420000,30045
170.000000,34201.000000,4.730000,34201
206.000000,51267.000000,5.650000,51267
303.000000,38170.000000,3.900000,38170
224.000000,46827.000000,5.070000,46827
858.000000,34896.000000,5.440000,34896
738.000000,36939.000000,5.380000,36939
811.000000,34692.000000,5.330000,34692
410.000000,37137.000000,4.700000,37137
730.400024,40461.000000,4.630000,40461
1878.000000,41335.000000,4.560000,41335
1563.000000,31157.000000,4.500000,31157
410.000000,13500.000000,1.870000,13500
360.000000,18400.000000,2.390000,18400
380.000000,20100.000000,2.490000,20100
430.000000,20700.000000,2.530000,20700
399.000000,23400.000000,2.710000,23400
370.000000,27900.000000,3.020000,27900
360.000000,27300.000000,2.780000,27300
317.000000,28200.000000,2.670000,28200
293.000000,32000.000000,2.930000,32000
240.000000,33700.000000,3.420000,33700
220.000000,28300.000000,2.180000,28300
170.000000,30000.000000,2.410000,30000
180.000000,29000.000000,2.260000,29000
160.000000,28581.000000,2.510000,28581
150.000000,27373.000000,2.060000,27373
160.000000,41164.000000,2.990000,41164
160.000000,43009.000000,3.020000,43009
180.000000,46425.000000,3.130000,46425
160.000000,51735.000000,3.280000,51735
160.000000,47875.000000,2.990000,47875
160.000000,57900.000000,3.330000,57900
195.000000,81718.000000,4.590000,81718
201.000000,98357.000000,5.340000,98357
207.000000,91127.000000,4.800000,91127
213.000000,106251.000000,5.350000,106251
224.000000,120244.000000,5.790000,120244
210.000000,136692.000000,5.880000,136692
561.000000,139791.000000,5.780000,139791
972.000000,148843.000000,5.640000,148843
1236.000000,204082.000000,7.480000,204082
1178.000000,201397.000000,6.820000,201397
1136.000000,165850.000000,5.140000,165850
1145.000000,186630.000000,5.510000,186630
1385.000000,207620.000000,6.370000,207620
1302.000000,195532.750000,5.820000,195532.75
579.000000,181763.343750,5.280000,181763.34375
199.000000,163033.656250,4.670000,163033.65625
153.000000,173868.578125,5.210000,173868.578125
300.000000,209277.390625,6.010000,209277.390625
512.000000,219258.906250,6.030000,219258.90625
1009.000000,169010.328125,4.340000,169010.328125
798.000000,149131.328125,2.980000,149131.328125
1012.000000,124343.000000,2.440000,124343
1035.000000,131159.078125,2.890000,131159.078125
1047.000000,158870.000000,3.730000,158870
1012.000000,167976.000000,4.100000,167976
4240.000000,138636.000000,3.330000,138636
4452.000000,140613.000000,3.410000,140613
4895.000000,141063.000000,3.320000,141063
12194.000000,145866.000000,3.420000,145866
22295.000000,185630.000000,4.510000,185630
21888.000000,165208.000000,4.390000,165208
23901.000000,169539.000000,4.280000,169539
24498.000000,175390.000000,4.060000,175390
19058.000000,171871.000000,3.900000,171871
15357.000000,148092.000000,4.080000,148092
12760.000000,129966.000000,3.980000,129966
13.000000,19380.000000,68.790000,19380
15.000000,22844.000000,70.230000,22844
1530.000000,29271.000000,70.150000,29271
349.000000,37877.000000,71.730000,37877
443.000000,25002.000000,71.730000,25002
1228.000000,30983.000000,73.440000,30983
5116.000000,26852.000000,73.610000,26852
8209.000000,29170.000000,74.170000,29170
3513.000000,30023.000000,74.410000,30023
1684.000000,28884.000000,75.350000,28884
3200.000000,29569.000000,76.340000,29569
5265.000000,32121.000000,76.010000,32121
9489.000000,33687.000000,75.870000,33687
7383.000000,32139.000000,74.380000,32139
5942.000000,37284.000000,73.850000,37284
9409.000000,56641.000000,75.170000,56641
11188.000000,35446.000000,75.050000,35446
9282.000000,33280.000000,75.520000,33280
4262.000000,36694.000000,74.300000,36694
3913.000000,33712.000000,74.860000,33712
3913.000000,31061.000000,74.810000,31061
5012.000000,30562.000000,75.570000,30562
8849.000000,25661.000000,73.600000,25661
1117.000000,34170.000000,74.160000,34170
1094.140015,27299.000000,72.150000,27299
1798.160034,39426.000000,73.890000,39426
4756.000000,43116.000000,73.880000,43116
4293.000000,62927.000000,74.650000,62927
8291.000000,77779.000000,73.170000,77779
2261.000000,81531.000000,72.460000,81531
3582.000000,116969.000000,75.330000,116969
3602.000000,146036.000000,76.120000,146036
3652.000000,172822.000000,76.910000,172822
3652.000000,161136.000000,76.690000,161136
0,5000.000000,47.060000,5000
0,6000.000000,45.710000,6000
0,6000.000000,45.830000,6000
0,6000.000000,51.350000,6000
0,6000.000000,55.260000,6000
0,7500.000000,57.690000,7500
0,7500.000000,57.500000,7500
0,7500.000000,59.520000,7500
0,7500.000000,59.300000,7500
0,8800.000000,59.090000,8800
0,8900.000000,60.000000,8900
0,9100.000000,59.780000,9100
0,9200.000000,60.640000,9200
0,9475.000000,63.180000,9475
0,9650.000000,62.180000,9650
0,9824.000000,63.860000,9824
0,10053.000000,62.500000,10053
0,10606.000000,64.460000,10606
0,10838.000000,64.330000,10838
0,12929.000000,67.050000,12929
0,13502.000000,67.900000,13502
0,13009.000000,68.670000,13009
0,22485.000000,68.430000,22485
0.000000,3500.000000,8.470000,3500
0.000000,3500.000000,8.660000,3500
0.000000,3500.000000,6.580000,3500
0.000000,4000.000000,9.410000,4000
0.000000,4000.000000,8.730000,4000
0.000000,4000.000000,9.000000,4000
0.000000,4500.000000,9.050000,4500
0.000000,4500.000000,8.380000,4500
0.000000,4500.000000,8.580000,4500
0.000000,4700.000000,7.620000,4700
0.000000,5700.000000,7.690000,5700
0.000000,5000.000000,6.330000,5000
0.000000,6100.000000,5.430000,6100
0.000000,5502.000000,7.450000,5502
0.000000,5934.000000,7.230000,5934
0.000000,4648.000000,8.770000,4648
0.000000,5913.000000,16.960000,5913
0.000000,6489.000000,10.170000,6489
0.000000,3065.000000,10.680000,3065
0.000000,3689.000000,14.230000,3689
0.000000,3714.000000,12.330000,3714
0.000000,6628.000000,12.540000,6628
0.000000,8722.000000,12.680000,8722
0.000000,9639.000000,14.900000,9639
2.000000,10116.000000,13.000000,10116
3.000000,7630.000000,12.430000,7630
5.000000,7699.000000,12.190000,7699
8.000000,10788.000000,13.090000,10788
10.000000,7643.000000,12.060000,7643
0.000000,4454.000000,4.800000,4454
0.000000,2034.000000,4.180000,2034
0.000000,7871.000000,9.380000,7871
0.000000,8466.000000,10.220000,8466
0.000000,7752.000000,12.260000,7752
90.000000,8616.000000,13.840000,8616
90.000000,8255.000000,13.970000,8255
204.000000,7827.000000,11.920000,7827
220.000000,7798.000000,12.520000,7798
264.000000,7398.000000,13.340000,7398
376.000000,6978.000000,10.700000,6978
195.000000,5846.000000,9.550000,5846
195.000000,5360.000000,9.110000,5360
366.000000,4060.000000,11.870000,4060
375.000000,5061.000000,10.670000,5061
327.000000,4895.000000,11.830000,4895
568.000000,5635.000000,12.050000,5635
348.000000,4373.000000,13.140000,4373
291.214996,3979.000000,11.090000,3979
272.000000,4708.000000,17.700000,4708
310.000000,6373.000000,19.800000,6373
319.000000,4038.000000,15.750000,4038
309.000000,4030.000000,13.820000,4030
303.000000,4633.000000,13.820000,4633
297.000000,4197.000000,12.620000,4197
262.000000,4287.000000,12.140000,4287
196.159988,5493.000000,11.770000,5493
195.000000,3978.000000,11.480000,3978
641.000000,156747.000000,33.820000,156747
339.000000,141974.000000,30.340000,141974
560.000000,138105.000000,30.760000,138105
525.000000,149194.000000,27.310000,149194
380.000000,142644.000000,25.010000,142644
345.000000,105682.000000,19.290000,105682
425.000000,102331.000000,16.290000,102331
468.000000,125389.000000,17.330000,125389
325.000000,136403.000000,13.420000,136403
463.000000,128176.000000,11.790000,128176
430.000000,117553.000000,10.090000,117553
637.000000,114543.000000,9.670000,114543
545.000000,125391.000000,13.360000,125391
542.000000,150618.000000,12.880000,150618
565.000000,140389.000000,14.030000,140389
729.000000,155276.000000,19.770000,155276
584.000000,157934.000000,24.220000,157934
517.200012,163213.000000,27.050000,163213
548.799988,164819.000000,27.910000,164819
545.500000,154310.000000,25.680000,154310
574.539978,94404.000000,20.920000,94404
643.210022,116029.000000,23.660000,116029
686.280029,119536.000000,24.000000,119536
862.849976,81340.000000,24.280000,81340
788.077026,114278.000000,24.570000,114278
807.939941,118140.000000,24.860000,118140
5.000000,2400.000000,3.700000,2400
10.000000,1700.000000,3.650000,1700
20.000000,1600.000000,5.520000,1600
40.000000,1700.000000,0.670000,1700
25.000000,1650.000000,0.640000,1650
40.000000,1700.000000,0.670000,1700
70.000000,1500.000000,0.600000,1500
120.000000,1400.000000,0.580000,1400
200.000000,1300.000000,0.570000,1300
300.000000,1200.000000,0.560000,1200
300.000000,1400.000000,0.640000,1400
375.000000,1500.000000,0.700000,1500
200.000000,1713.000000,0.710000,1713
100.000000,1713.000000,0.670000,1713
100.000000,1713.000000,0.670000,1713
80.000000,1430.000000,0.550000,1430
80.000000,1732.000000,3.580000,1732
130.000000,1731.000000,2.870000,1731
180.000000,2032.000000,3.460000,2032
200.000000,2237.000000,4.280000,2237
300.000000,4085.000000,4.710000,4085
350.000000,4135.000000,6.750000,4135
300.000000,3655.000000,9.000000,3655
400.000000,3520.000000,8.120000,3520
300.000000,3560.000000,8.290000,3560
400.000000,3666.000000,7.330000,3666
300.000000,3670.000000,9.340000,3670
790.000000,3970.000000,7.760000,3970
795.000000,3898.000000,7.970000,3898
795.000000,3866.000000,9.240000,3866
813.000000,3798.000000,8.390000,3798
813.000000,3811.000000,9.530000,3811
818.000000,3700.000000,9.420000,3700
975.000000,3600.000000,9.780000,3600
1080.000000,3500.000000,11.080000,3500
1180.000000,3400.000000,12.200000,3400
1280.000000,3300.000000,11.420000,3300
1280.000000,3200.000000,11.010000,3200
1180.000000,3100.000000,10.610000,3100
1125.000000,2998.000000,9.440000,2998
1025.000000,3638.000000,8.030000,3638
1025.000000,4291.000000,8.870000,4291
1025.000000,3617.000000,8.730000,3617
0,1900.000000,3.960000,1900
0,2000.000000,4.070000,2000
0,2200.000000,4.180000,2200
0,2000.000000,3.620000,2000
0,2300.000000,3.670000,2300
0,2500.000000,3.500000,2500
0,1800.000000,4.160000,1800
0,2500.000000,4.390000,2500
0,3000.000000,3.990000,3000
0,2300.000000,3.620000,2300
0,2000.000000,3.870000,2000
0,1800.000000,3.690000,1800
0,2400.000000,3.840000,2400
0,3100.000000,4.030000,3100
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
10.000000,0.000000,0.010000,0
23.000000,0.000000,0.020000,0
27.000000,0.000000,0.020000,0
22.000000,0.000000,0.020000,0
24.000000,0.000000,0.020000,0
27.000000,0.000000,1.060000,0
23.000000,0.000000,1.860000,0
15.000000,0.000000,1.840000,0
19.000000,0.000000,2.250000,0
20.000000,0.000000,3.030000,0
13.000000,0.000000,2.350000,0
23.000000,0.000000,2.170000,0
25.000000,0.000000,2.010000,0
26.000000,0.000000,1.980000,0
30.000000,0.000000,0.020000,0
25.000000,5.000000,0.020000,5
20.000000,10.000000,0.020000,10
15.000000,10.000000,0.020000,10
17.000000,16.000000,0.020000,16
18.000000,22.000000,0.020000,22
18.000000,22.000000,0.020000,22
14.000000,26.000000,0.020000,26
14.000000,28.000000,0.020000,28
14.000000,30.000000,0.020000,30
8.000000,30.000000,0.020000,30
4.000000,30.000000,0.020000,30
8.000000,32.000000,0.700000,32
8.000000,24.000000,0.910000,24
8.000000,40.000000,1.780000,40
4.000000,42.000000,1.080000,42
2.000000,45.000000,0.750000,45
1.000000,45.000000,0.580000,45
2.000000,45.000000,0.580000,45
131.000000,48.000000,0.700000,48
91.000000,50.000000,0.790000,50
107.599998,45.000000,0.900000,45
300.399994,45.000000,0.880000,45
300.369995,45.000000,0.850000,45
400.369995,50.000000,0.840000,50
500.429993,50.000000,0.840000,50
900.530029,52.000000,2.940000,52
1001.000000,52.000000,1.440000,52
1050.000000,52.000000,1.840000,52
1801.000000,52.000000,1.840000,52
0.000000,8000.000000,13.800000,8000
0.000000,8200.000000,14.540000,8200
0.000000,8900.000000,12.160000,8900
0.000000,9300.000000,14.970000,9300
0.000000,10064.000000,15.230000,10064
0.000000,10046.000000,15.050000,10046
0.000000,10132.000000,14.100000,10132
0.000000,10190.000000,15.250000,10190
0.000000,10812.000000,14.760000,10812
0.000000,13484.000000,17.410000,13484
0.000000,11791.000000,13.590000,11791
0.000000,13004.000000,12.180000,13004
35.000000,13553.000000,13.470000,13553
9.000000,15277.000000,15.990000,15277
7.000000,14650.000000,17.420000,14650
8.000000,11478.000000,13.160000,11478
6.000000,16053.000000,14.760000,16053
3.000000,18731.000000,15.240000,18731
2.000000,16074.000000,14.700000,16074
3.000000,14802.000000,14.170000,14802
0.000000,6463.000000,9.190000,6463
0.000000,9620.000000,8.460000,9620
0.000000,8891.000000,6.230000,8891
0.000000,7782.000000,4.830000,7782
0.000000,7721.000000,4.930000,7721
0.000000,8829.000000,5.420000,8829
0.000000,8308.000000,5.110000,8308
0.000000,8491.000000,5.060000,8491
20.000000,10697.000000,5.290000,10697
20.000000,14682.000000,6.480000,14682
22.000000,11518.000000,5.700000,11518
14.000000,10496.000000,4.410000,10496
30.000000,11042.000000,4.100000,11042
30.000000,10464.000000,4.460000,10464
37.000000,13725.000000,5.010000,13725
45.000000,12147.000000,4.540000,12147
50.000000,8894.000000,3.630000,8894
60.000000,14488.000000,4.690000,14488
60.000000,7890.000000,3.720000,7890
70.000000,10700.000000,3.580000,10700
80.000000,11700.000000,4.340000,11700
90.000000,13571.000000,4.380000,13571
100.000000,14159.000000,4.270000,14159
130.000000,15201.000000,4.160000,15201
165.000000,14522.000000,7.350000,14522
180.000000,14079.000000,6.640000,14079
200.000000,13718.000000,6.030000,13718
220.000000,11974.000000,5.880000,11974
0,3700.000000,8.520000,3700
0,4000.000000,8.420000,4000
0,4000.000000,7.140000,4000
0,4000.000000,7.360000,4000
0,4500.000000,8.220000,4500
0,5000.000000,11.760000,5000
0,6000.000000,11.020000,6000
0,6000.000000,11.280000,6000
0,7000.000000,10.920000,7000
3899.000000,188467.000000,27.280000,188467
2907.000000,117171.000000,24.290000,117171
1874.000000,49162.000000,17.770000,49162
1714.000000,57368.000000,16.280000,57368
1537.000000,88514.000000,31.870000,88514
1516.000000,44002.000000,21.930000,44002
1516.000000,66578.000000,21.760000,66578
1650.000000,72962.000000,29.200000,72962
1996.000000,78988.000000,36.760000,78988
2001.000000,150831.000000,42.010000,150831
1750.000000,150146.000000,42.840000,150146
2356.000000,157205.000000,37.590000,157205
2697.000000,161988.000000,42.120000,161988
2013.000000,139785.000000,39.350000,139785
2224.000000,154548.000000,37.160000,154548
3377.000000,187513.000000,43.480000,187513
3008.000000,182760.000000,43.390000,182760
3421.600098,172692.000000,43.470000,172692
3190.989990,149851.000000,42.910000,149851
3279.610107,138557.000000,43.250000,138557
3581.959961,66970.000000,43.480000,66970
4210.879883,90871.000000,43.640000,90871
3835.800049,150067.000000,31.680000,150067
4450.169922,85144.000000,32.110000,85144
4392.740234,106945.000000,32.580000,106945
3749.070068,89770.000000,33.090000,89770
0,0.000000,24.450000,0
0,0.000000,26.830000,0
0,0.000000,26.800000,0
0,0.000000,29.070000,0
0,0.000000,26.300000,0
0,0.000000,24.680000,0
0,0.000000,27.380000,0
0,0.000000,27.960000,0
0,0.000000,26.350000,0
0,0.000000,26.230000,0
0,0.000000,29.060000,0
0,0.000000,30.520000,0
0,0.000000,35.720000,0
0,0.000000,33.790000,0
0,0.000000,35.050000,0
0,0.000000,35.160000,0
0,0.000000,34.500000,0
0,0.000000,32.150000,0
4.000000,60939.000000,7.260000,60939
9.000000,62462.000000,7.280000,62462
13.000000,61076.000000,6.900000,61076
27.000000,60498.000000,6.730000,60498
53.000000,57408.000000,6.240000,57408
92.000000,57969.000000,6.100000,57969
127.000000,59478.000000,6.010000,59478
168.000000,63476.000000,6.360000,63476
190.000000,67428.000000,6.520000,67428
284.000000,69025.000000,6.500000,69025
181.000000,84247.000000,7.780000,84247
194.000000,93400.000000,8.130000,93400
231.000000,104909.000000,8.780000,104909
230.000000,101809.000000,8.190000,101809
280.000000,105600.000000,8.310000,105600
198.000000,100387.000000,7.520000,100387
2640.000000,106175.000000,7.890000,106175
2289.000000,116669.000000,7.990000,116669
3295.000000,120120.000000,6.660000,120120
4712.000000,119038.000000,6.180000,119038
5075.000000,120020.000000,5.610000,120020
8582.000000,123161.000000,8.060000,123161
4503.000000,121725.000000,6.880000,121725
5811.000000,122740.000000,7.150000,122740
7980.000000,127573.000000,7.480000,127573
8449.000000,133823.000000,6.260000,133823
10413.000000,137061.000000,6.880000,137061
10267.000000,137970.000000,6.750000,137970
9603.000000,140676.000000,6.630000,140676
10296.000000,138498.000000,6.850000,138498
16534.000000,141353.000000,6.840000,141353
14943.000000,154128.000000,7.420000,154128
14486.000000,123904.000000,5.820000,123904
9716.000000,134553.000000,6.130000,134553
10886.000000,129638.000000,5.670000,129638
10544.000000,127070.000000,4.820000,127070
9987.500000,118075.000000,4.690000,118075
12549.000000,104597.000000,4.560000,104597
15440.000000,95824.000000,3.560000,95824
22694.210938,114905.000000,4.380000,114905
25998.000000,142833.000000,5.440000,142833
28335.000000,161606.000000,5.290000,161606
0,30500.000000,5.750000,30500
0,32000.000000,5.890000,32000
0,37400.000000,6.750000,37400
0,46000.000000,7.900000,46000
0,45300.000000,7.640000,45300
0,56000.000000,9.160000,56000
0,59100.000000,9.280000,59100
0,64700.000000,9.860000,64700
0,50063.000000,7.290000,50063
0,53901.000000,7.370000,53901
0,56745.000000,7.620000,56745
0,57733.000000,7.450000,57733
0,65916.000000,7.900000,65916
0,71399.000000,7.630000,71399
0,61983.000000,7.420000,61983
0.000000,47000.000000,10.200000,47000
0.000000,60000.000000,12.630000,60000
0.000000,70000.000000,14.150000,70000
0.000000,69300.000000,13.500000,69300
2.000000,70275.000000,13.450000,70275
6.000000,70986.000000,12.430000,70986
7.000000,74893.000000,13.370000,74893
14.000000,68186.000000,11.520000,68186
32.000000,67768.000000,11.270000,67768
49.000000,59953.000000,9.470000,59953
70.000000,65694.000000,9.450000,65694
82.000000,51319.000000,7.410000,51319
107.000000,58322.000000,8.340000,58322
143.000000,66863.000000,9.660000,66863
123.000000,64945.000000,9.260000,64945
180.000000,61892.000000,8.500000,61892
188.000000,73170.000000,9.460000,73170
203.000000,88793.000000,10.780000,88793
215.000000,80002.000000,9.080000,80002
217.000000,72854.000000,7.810000,72854
197.000000,75025.000000,7.860000,75025
223.000000,65094.000000,6.610000,65094
223.000000,69527.000000,7.130000,69527
255.000000,69987.000000,6.950000,69987
225.000000,60311.000000,5.980000,60311
226.000000,54614.000000,5.410000,54614
240.000000,64205.000000,6.300000,64205
231.000000,56740.000000,5.520000,56740
229.000000,41311.000000,3.900000,41311
590.000000,45591.000000,4.300000,45591
530.000000,50200.000000,4.780000,50200
568.000000,41875.000000,3.590000,41875
642.000000,41389.000000,3.550000,41389
666.000000,53844.000000,4.520000,53844
733.000000,56483.000000,4.670000,56483
812.000000,60232.000000,4.730000,60232
1500.000000,73485.000000,5.840000,73485
1500.000000,67787.000000,5.250000,67787
1700.000000,73389.000000,5.620000,73389
1620.000000,72430.000000,5.180000,72430
2631.000000,101548.000000,7.010000,101548
2833.000000,86015.000000,5.700000,86015
3232.000000,131455.000000,8.260000,131455
3705.000000,117621.000000,7.330000,117621
4741.560059,118913.000000,7.780000,118913
4974.000000,147889.000000,9.110000,147889
7646.390137,164949.000000,9.750000,164949
12216.799805,211295.000000,9.500000,211295
0,14300.000000,3.940000,14300
0,19500.000000,5.250000,19500
0,21700.000000,5.710000,21700
0,21200.000000,5.440000,21200
0,33900.000000,8.510000,33900
0,32500.000000,7.950000,32500
0,29300.000000,7.110000,29300
0,32900.000000,7.750000,32900
0,38200.000000,8.680000,38200
7911.000000,160100.000000,20.360000,160100
9968.000000,179877.000000,21.530000,179877
21941.000000,198200.000000,23.330000,198200
21302.000000,192300.000000,21.240000,192300
21508.000000,208500.000000,20.010000,208500
26709.000000,246800.000000,23.270000,246800
29211.000000,315100.000000,26.210000,315100
29408.000000,353800.000000,28.340000,353800
30802.000000,318800.000000,25.990000,318800
34296.000000,307452.000000,23.440000,307452
31287.000000,337219.000000,24.610000,337219
32578.000000,326872.000000,22.350000,326872
42867.000000,401900.000000,28.590000,401900
51946.000000,473420.000000,34.590000,473420
32071.000000,442196.000000,29.830000,442196
34842.000000,481497.000000,32.820000,481497
49737.000000,572564.000000,43.580000,572564
59058.000000,629671.000000,43.370000,629671
67206.000000,632290.000000,44.020000,632290
125334.000000,614931.000000,42.860000,614931
73262.000000,735722.000000,42.590000,735722
57185.000000,675223.000000,44.300000,675223
46528.000000,748723.000000,41.730000,748723
67777.000000,735024.375000,47.550000,735024.375
51875.000000,745432.375000,43.840000,745432.375
52107.000000,770663.312500,45.030000,770663.3125
46486.000000,864581.562500,44.190000,864581.5625
47345.000000,828913.187500,41.440000,828913.1875
53647.000000,891140.062500,44.150000,891140.0625
52919.000000,957078.187500,46.360000,957078.1875
64845.000000,916076.812500,46.810000,916076.8125
79700.000000,1027695.750000,49.780000,1027695.75
105241.000000,1051134.125000,48.840000,1051134.125
114112.000000,1070416.500000,50.960000,1070416.5
132745.000000,1116860.000000,55.810000,1116860
109063.000000,1134374.000000,53.670000,1134374
107984.000000,1176462.000000,57.520000,1176462
133635.000000,1157268.000000,55.150000,1157268
166974.000000,1256049.000000,62.150000,1256049
167898.000000,1293956.000000,62.370000,1293956
177021.000000,1239235.000000,59.250000,1239235
183990.000000,1279775.000000,62.110000,1279775
192160.000000,1291428.000000,58.380000,1291428
202218.000000,1341221.000000,53.590000,1341221
215834.000000,1219322.000000,53.780000,1219322
228317.000000,1292167.000000,54.380000,1292167
268508.000000,1390074.000000,56.530000,1390074
354579.000000,1403373.000000,57.800000,1403373
472502.312500,1402090.000000,59.670000,1402090
581242.937500,1438317.000000,60.550000,1438317
526692.500000,1383315.000000,56.160000,1383315
634875.875000,1483168.000000,60.750000,1483168
530701.812500,1493793.000000,58.970000,1493793
521014.468750,1471209.000000,57.440000,1471209
506965.187500,1499610.000000,57.520000,1499610
407887.093750,1589586.000000,57.990000,1589586
427515.531250,1478783.000000,57.620000,1478783
0,12000.000000,13.190000,12000
0,12000.000000,17.020000,12000
0,12000.000000,16.670000,12000
0,12000.000000,20.200000,12000
0,19600.000000,71.290000,19600
0,22400.000000,71.150000,22400
0,25100.000000,81.130000,25100
0,23700.000000,75.930000,23700
0,32300.000000,81.080000,32300
0,37273.000000,117.920000,37273
0,35176.000000,90.580000,35176
0,32268.000000,90.620000,32268
0,35706.000000,100.670000,35706
0,37258.000000,102.690000,37258
0,28325.000000,97.080000,28325
0,34634.000000,104.860000,34634
0,29636.000000,81.240000,29636
0,31769.000000,99.590000,31769
0,31175.000000,81.290000,31175
0,38624.000000,88.580000,38624
0,40916.000000,100.840000,40916
0,37838.000000,97.590000,37838
0,44110.000000,125.130000,44110
0,56081.000000,145.660000,56081
0,62076.000000,150.290000,62076
0,59964.000000,125.700000,59964
0,58502.000000,121.710000,58502
0,72589.000000,142.230000,72589
0,72065.000000,101.100000,72065
0,80225.000000,92.600000,80225
0,81523.000000,95.600000,81523
0,82392.000000,137.620000,82392
0,90156.000000,164.180000,90156
0,104242.000000,182.150000,104242
0,104754.000000,149.610000,104754
0,105848.000000,154.950000,105848
0,108312.000000,156.460000,108312
0,118285.000000,169.270000,118285
0,124217.000000,181.230000,124217
0,119373.000000,182.820000,119373
0,127636.000000,183.540000,127636
0,163770.000000,189.230000,163770
0,156132.000000,138.600000,156132
0,158528.000000,127.620000,158528
0,186274.000000,167.350000,186274
0,185811.000000,109.700000,185811
0,144511.000000,140.990000,144511
0,133839.000000,135.630000,133839
0,117061.000000,158.300000,117061
0,122804.000000,191.750000,122804
0,120835.000000,190.990000,120835
0,120000.000000,188.490000,120000
0,130217.000000,184.880000,130217
0,128695.000000,146.710000,128695
0,127381.000000,136.820000,127381
0,129331.000000,127.980000,129331
0,142378.000000,90.410000,142378
3.000000,54708.000000,7.390000,54708
6.000000,54178.000000,7.190000,54178
10.000000,61002.000000,7.930000,61002
12.000000,55701.000000,7.660000,55701
17.000000,55858.000000,7.300000,55858
13.000000,71825.000000,9.150000,71825
13.000000,70535.000000,9.130000,70535
31.000000,68749.000000,8.670000,68749
40.000000,68467.000000,8.420000,68467
52.000000,64300.000000,7.800000,64300
100.000000,62850.000000,7.200000,62850
100.000000,132900.000000,14.900000,132900
60.000000,111910.000000,11.010000,111910
60.000000,99550.000000,10.040000,99550
60.000000,98000.000000,9.700000,98000
80.000000,98536.000000,9.480000,98536
30.000000,109870.000000,10.000000,109870
500.000000,100000.000000,8.940000,100000
1008.000000,100000.000000,9.150000,100000
1008.000000,100000.000000,9.430000,100000
1008.000000,100000.000000,9.290000,100000
1008.000000,100000.000000,9.380000,100000
1000.000000,100000.000000,9.350000,100000
640.000000,100000.000000,8.510000,100000
821.000000,100000.000000,8.500000,100000
1355.000000,100000.000000,8.240000,100000
2083.000000,100000.000000,8.440000,100000
2083.000000,108149.000000,8.770000,108149
987.000000,71229.000000,6.060000,71229
2205.250000,99353.000000,7.730000,99353
